;;;t;Vin;Vout
;;;-0,00001418;0,584;4,48
;;;-0,00001416;0,576;4,48
;;;-0,00001414;0,576;4,44
;;;-0,00001412;0,568;4,48
;;;-0,0000141;0,584;4,48
;;;-0,00001408;0,576;4,44
;;;-0,00001406;0,584;4,44
;;;-0,00001404;0,576;4,44
;;;-0,00001402;0,584;4,44
;;;-0,000014;0,584;4,48
;;;-0,00001398;0,576;4,4
;;;-0,00001396;0,576;4,48
;;;-0,00001394;0,584;4,44
;;;-0,00001392;0,568;4,44
;;;-0,0000139;0,592;4,44
;;;-0,00001388;0,576;4,4
;;;-0,00001386;0,592;4,44
;;;-0,00001384;0,576;4,36
;;;-0,00001382;0,584;4,48
;;;-0,0000138;0,584;4,44
;;;-0,00001378;0,584;4,4
;;;-0,00001376;0,584;4,4
;;;-0,00001374;0,584;4,4
;;;-0,00001372;0,584;4,44
;;;-0,0000137;0,584;4,4
;;;-0,00001368;0,584;4,4
;;;-0,00001366;0,584;4,4
;;;-0,00001364;0,584;4,4
;;;-0,00001362;0,592;4,44
;;;-0,0000136;0,576;4,36
;;;-0,00001358;0,576;4,4
;;;-0,00001356;0,584;4,4
;;;-0,00001354;0,584;4,4
;;;-0,00001352;0,592;4,4
;;;-0,0000135;0,584;4,36
;;;-0,00001348;0,584;4,36
;;;-0,00001346;0,592;4,4
;;;-0,00001344;0,576;4,36
;;;-0,00001342;0,584;4,36
;;;-0,0000134;0,584;4,36
;;;-0,00001338;0,584;4,36
;;;-0,00001336;0,584;4,36
;;;-0,00001334;0,584;4,36
;;;-0,00001332;0,584;4,4
;;;-0,0000133;0,584;4,4
;;;-0,00001328;0,584;4,36
;;;-0,00001326;0,592;4,36
;;;-0,00001324;0,592;4,36
;;;-0,00001322;0,592;4,32
;;;-0,0000132;0,576;4,28
;;;-0,00001318;0,584;4,36
;;;-0,00001316;0,592;4,32
;;;-0,00001314;0,584;4,36
;;;-0,00001312;0,592;4,32
;;;-0,0000131;0,584;4,32
;;;-0,00001308;0,592;4,32
;;;-0,00001306;0,592;4,32
;;;-0,00001304;0,576;4,32
;;;-0,00001302;0,584;4,32
;;;-0,000013;0,584;4,32
;;;-0,00001298;0,592;4,28
;;;-0,00001296;0,584;4,36
;;;-0,00001294;0,584;4,32
;;;-0,00001292;0,6;4,32
;;;-0,0000129;0,584;4,32
;;;-0,00001288;0,592;4,28
;;;-0,00001286;0,6;4,28
;;;-0,00001284;0,584;4,28
;;;-0,00001282;0,6;4,32
;;;-0,0000128;0,584;4,32
;;;-0,00001278;0,584;4,32
;;;-0,00001276;0,592;4,28
;;;-0,00001274;0,584;4,32
;;;-0,00001272;0,584;4,28
;;;-0,0000127;0,584;4,24
;;;-0,00001268;0,592;4,28
;;;-0,00001266;0,592;4,28
;;;-0,00001264;0,584;4,28
;;;-0,00001262;0,592;4,28
;;;-0,0000126;0,592;4,28
;;;-0,00001258;0,6;4,28
;;;-0,00001256;0,584;4,28
;;;-0,00001254;0,592;4,28
;;;-0,00001252;0,592;4,24
;;;-0,0000125;0,592;4,28
;;;-0,00001248;0,592;4,28
;;;-0,00001246;0,584;4,24
;;;-0,00001244;0,592;4,28
;;;-0,00001242;0,584;4,28
;;;-0,0000124;0,6;4,24
;;;-0,00001238;0,6;4,28
;;;-0,00001236;0,592;4,24
;;;-0,00001234;0,592;4,28
;;;-0,00001232;0,592;4,2
;;;-0,0000123;0,6;4,28
;;;-0,00001228;0,592;4,2
;;;-0,00001226;0,6;4,28
;;;-0,00001224;0,6;4,24
;;;-0,00001222;0,592;4,24
;;;-0,0000122;0,592;4,2
;;;-0,00001218;0,592;4,2
;;;-0,00001216;0,6;4,24
;;;-0,00001214;0,592;4,2
;;;-0,00001212;0,592;4,2
;;;-0,0000121;0,592;4,2
;;;-0,00001208;0,6;4,24
;;;-0,00001206;0,6;4,2
;;;-0,00001204;0,6;4,2
;;;-0,00001202;0,592;4,2
;;;-0,000012;0,584;4,16
;;;-0,00001198;0,592;4,16
;;;-0,00001196;0,592;4,2
;;;-0,00001194;0,6;4,2
;;;-0,00001192;0,608;4,2
;;;-0,0000119;0,592;4,16
;;;-0,00001188;0,608;4,2
;;;-0,00001186;0,6;4,16
;;;-0,00001184;0,6;4,2
;;;-0,00001182;0,6;4,16
;;;-0,0000118;0,592;4,16
;;;-0,00001178;0,6;4,2
;;;-0,00001176;0,592;4,16
;;;-0,00001174;0,6;4,2
;;;-0,00001172;0,6;4,16
;;;-0,0000117;0,6;4,16
;;;-0,00001168;0,6;4,16
;;;-0,00001166;0,608;4,12
;;;-0,00001164;0,6;4,16
;;;-0,00001162;0,6;4,16
;;;-0,0000116;0,592;4,16
;;;-0,00001158;0,592;4,12
;;;-0,00001156;0,6;4,12
;;;-0,00001154;0,608;4,16
;;;-0,00001152;0,6;4,12
;;;-0,0000115;0,592;4,16
;;;-0,00001148;0,608;4,08
;;;-0,00001146;0,592;4,08
;;;-0,00001144;0,6;4,12
;;;-0,00001142;0,592;4,12
;;;-0,0000114;0,6;4,12
;;;-0,00001138;0,592;4,08
;;;-0,00001136;0,6;4,12
;;;-0,00001134;0,608;4,12
;;;-0,00001132;0,608;4,12
;;;-0,0000113;0,592;4,16
;;;-0,00001128;0,6;4,08
;;;-0,00001126;0,6;4,08
;;;-0,00001124;0,6;4,12
;;;-0,00001122;0,608;4,08
;;;-0,0000112;0,608;4,08
;;;-0,00001118;0,608;4,04
;;;-0,00001116;0,6;4,08
;;;-0,00001114;0,608;4,08
;;;-0,00001112;0,6;4,08
;;;-0,0000111;0,616;4,04
;;;-0,00001108;0,616;4,08
;;;-0,00001106;0,6;4,08
;;;-0,00001104;0,6;4,08
;;;-0,00001102;0,6;4,04
;;;-0,000011;0,608;4,04
;;;-0,00001098;0,6;4,04
;;;-0,00001096;0,6;4,04
;;;-0,00001094;0,616;4,08
;;;-0,00001092;0,608;4,04
;;;-0,0000109;0,6;4
;;;-0,00001088;0,616;4,04
;;;-0,00001086;0,6;4,04
;;;-0,00001084;0,616;4,04
;;;-0,00001082;0,6;4
;;;-0,0000108;0,6;4
;;;-0,00001078;0,616;4,04
;;;-0,00001076;0,608;4
;;;-0,00001074;0,6;4,04
;;;-0,00001072;0,6;4
;;;-0,0000107;0,616;4
;;;-0,00001068;0,6;4
;;;-0,00001066;0,608;4
;;;-0,00001064;0,608;3,96
;;;-0,00001062;0,608;3,96
;;;-0,0000106;0,616;4,04
;;;-0,00001058;0,6;4
;;;-0,00001056;0,6;4,04
;;;-0,00001054;0,616;3,96
;;;-0,00001052;0,608;4
;;;-0,0000105;0,608;3,96
;;;-0,00001048;0,608;4
;;;-0,00001046;0,608;3,92
;;;-0,00001044;0,6;3,96
;;;-0,00001042;0,608;3,96
;;;-0,0000104;0,608;3,96
;;;-0,00001038;0,608;3,92
;;;-0,00001036;0,608;3,96
;;;-0,00001034;0,608;3,96
;;;-0,00001032;0,616;3,88
;;;-0,0000103;0,608;3,92
;;;-0,00001028;0,616;3,96
;;;-0,00001026;0,616;3,96
;;;-0,00001024;0,6;3,96
;;;-0,00001022;0,616;3,92
;;;-0,0000102;0,608;3,92
;;;-0,00001018;0,608;3,92
;;;-0,00001016;0,608;3,96
;;;-0,00001014;0,616;3,96
;;;-0,00001012;0,6;3,88
;;;-0,0000101;0,608;3,92
;;;-0,00001008;0,608;3,88
;;;-0,00001006;0,616;3,88
;;;-0,00001004;0,608;3,92
;;;-0,00001002;0,616;3,88
;;;-0,00001;0,608;3,88
;;;-0,00000998;0,608;3,88
;;;-0,00000996;0,6;3,88
;;;-0,00000994;0,616;3,88
;;;-0,00000992;0,6;3,88
;;;-0,0000099;0,616;3,84
;;;-0,00000988;0,608;3,84
;;;-0,00000986;0,616;3,84
;;;-0,00000984;0,624;3,88
;;;-0,00000982;0,608;3,84
;;;-0,0000098;0,608;3,84
;;;-0,00000978;0,616;3,84
;;;-0,00000976;0,616;3,88
;;;-0,00000974;0,616;3,88
;;;-0,00000972;0,608;3,88
;;;-0,0000097;0,616;3,88
;;;-0,00000968;0,616;3,8
;;;-0,00000966;0,608;3,8
;;;-0,00000964;0,608;3,8
;;;-0,00000962;0,608;3,8
;;;-0,0000096;0,608;3,84
;;;-0,00000958;0,608;3,84
;;;-0,00000956;0,624;3,8
;;;-0,00000954;0,608;3,76
;;;-0,00000952;0,608;3,8
;;;-0,0000095;0,632;3,8
;;;-0,00000948;0,616;3,76
;;;-0,00000946;0,608;3,8
;;;-0,00000944;0,608;3,84
;;;-0,00000942;0,616;3,8
;;;-0,0000094;0,6;3,84
;;;-0,00000938;0,608;3,76
;;;-0,00000936;0,624;3,76
;;;-0,00000934;0,624;3,8
;;;-0,00000932;0,608;3,8
;;;-0,0000093;0,616;3,76
;;;-0,00000928;0,616;3,76
;;;-0,00000926;0,616;3,72
;;;-0,00000924;0,624;3,8
;;;-0,00000922;0,608;3,76
;;;-0,0000092;0,616;3,76
;;;-0,00000918;0,616;3,72
;;;-0,00000916;0,632;3,76
;;;-0,00000914;0,608;3,72
;;;-0,00000912;0,624;3,72
;;;-0,0000091;0,616;3,72
;;;-0,00000908;0,616;3,72
;;;-0,00000906;0,624;3,76
;;;-0,00000904;0,608;3,68
;;;-0,00000902;0,624;3,72
;;;-0,000009;0,616;3,72
;;;-0,00000898;0,608;3,72
;;;-0,00000896;0,632;3,72
;;;-0,00000894;0,616;3,72
;;;-0,00000892;0,616;3,64
;;;-0,0000089;0,624;3,72
;;;-0,00000888;0,624;3,68
;;;-0,00000886;0,632;3,64
;;;-0,00000884;0,616;3,68
;;;-0,00000882;0,616;3,68
;;;-0,0000088;0,632;3,72
;;;-0,00000878;0,624;3,68
;;;-0,00000876;0,624;3,64
;;;-0,00000874;0,608;3,64
;;;-0,00000872;0,616;3,68
;;;-0,0000087;0,624;3,64
;;;-0,00000868;0,616;3,68
;;;-0,00000866;0,616;3,68
;;;-0,00000864;0,616;3,64
;;;-0,00000862;0,632;3,68
;;;-0,0000086;0,624;3,68
;;;-0,00000858;0,624;3,6
;;;-0,00000856;0,624;3,64
;;;-0,00000854;0,624;3,6
;;;-0,00000852;0,624;3,6
;;;-0,0000085;0,624;3,6
;;;-0,00000848;0,632;3,6
;;;-0,00000846;0,624;3,6
;;;-0,00000844;0,624;3,56
;;;-0,00000842;0,624;3,56
;;;-0,0000084;0,624;3,6
;;;-0,00000838;0,624;3,56
;;;-0,00000836;0,632;3,6
;;;-0,00000834;0,632;3,56
;;;-0,00000832;0,616;3,6
;;;-0,0000083;0,64;3,56
;;;-0,00000828;0,632;3,6
;;;-0,00000826;0,624;3,6
;;;-0,00000824;0,632;3,56
;;;-0,00000822;0,624;3,56
;;;-0,0000082;0,624;3,56
;;;-0,00000818;0,624;3,52
;;;-0,00000816;0,616;3,56
;;;-0,00000814;0,624;3,52
;;;-0,00000812;0,624;3,52
;;;-0,0000081;0,624;3,56
;;;-0,00000808;0,624;3,52
;;;-0,00000806;0,624;3,52
;;;-0,00000804;0,632;3,52
;;;-0,00000802;0,624;3,52
;;;-0,000008;0,624;3,52
;;;-0,00000798;0,624;3,56
;;;-0,00000796;0,632;3,52
;;;-0,00000794;0,624;3,52
;;;-0,00000792;0,64;3,48
;;;-0,0000079;0,624;3,52
;;;-0,00000788;0,632;3,52
;;;-0,00000786;0,632;3,48
;;;-0,00000784;0,624;3,44
;;;-0,00000782;0,632;3,44
;;;-0,0000078;0,624;3,48
;;;-0,00000778;0,632;3,52
;;;-0,00000776;0,632;3,48
;;;-0,00000774;0,624;3,44
;;;-0,00000772;0,632;3,44
;;;-0,0000077;0,632;3,44
;;;-0,00000768;0,624;3,44
;;;-0,00000766;0,632;3,44
;;;-0,00000764;0,632;3,4
;;;-0,00000762;0,624;3,4
;;;-0,0000076;0,632;3,44
;;;-0,00000758;0,632;3,44
;;;-0,00000756;0,632;3,48
;;;-0,00000754;0,624;3,4
;;;-0,00000752;0,632;3,44
;;;-0,0000075;0,632;3,4
;;;-0,00000748;0,632;3,4
;;;-0,00000746;0,632;3,4
;;;-0,00000744;0,632;3,44
;;;-0,00000742;0,624;3,44
;;;-0,0000074;0,624;3,4
;;;-0,00000738;0,64;3,4
;;;-0,00000736;0,632;3,4
;;;-0,00000734;0,632;3,4
;;;-0,00000732;0,624;3,36
;;;-0,0000073;0,632;3,4
;;;-0,00000728;0,624;3,36
;;;-0,00000726;0,632;3,36
;;;-0,00000724;0,632;3,36
;;;-0,00000722;0,632;3,4
;;;-0,0000072;0,632;3,36
;;;-0,00000718;0,64;3,32
;;;-0,00000716;0,64;3,36
;;;-0,00000714;0,64;3,36
;;;-0,00000712;0,632;3,36
;;;-0,0000071;0,624;3,36
;;;-0,00000708;0,632;3,32
;;;-0,00000706;0,64;3,28
;;;-0,00000704;0,64;3,32
;;;-0,00000702;0,632;3,32
;;;-0,000007;0,632;3,32
;;;-0,00000698;0,648;3,36
;;;-0,00000696;0,632;3,32
;;;-0,00000694;0,632;3,24
;;;-0,00000692;0,64;3,32
;;;-0,0000069;0,64;3,28
;;;-0,00000688;0,648;3,32
;;;-0,00000686;0,632;3,28
;;;-0,00000684;0,64;3,28
;;;-0,00000682;0,648;3,24
;;;-0,0000068;0,632;3,24
;;;-0,00000678;0,632;3,24
;;;-0,00000676;0,624;3,24
;;;-0,00000674;0,632;3,24
;;;-0,00000672;0,632;3,24
;;;-0,0000067;0,64;3,2
;;;-0,00000668;0,632;3,24
;;;-0,00000666;0,64;3,24
;;;-0,00000664;0,64;3,24
;;;-0,00000662;0,64;3,24
;;;-0,0000066;0,64;3,2
;;;-0,00000658;0,632;3,2
;;;-0,00000656;0,64;3,2
;;;-0,00000654;0,632;3,24
;;;-0,00000652;0,632;3,16
;;;-0,0000065;0,64;3,24
;;;-0,00000648;0,632;3,2
;;;-0,00000646;0,64;3,16
;;;-0,00000644;0,648;3,16
;;;-0,00000642;0,64;3,2
;;;-0,0000064;0,64;3,16
;;;-0,00000638;0,648;3,2
;;;-0,00000636;0,648;3,16
;;;-0,00000634;0,64;3,16
;;;-0,00000632;0,648;3,2
;;;-0,0000063;0,632;3,16
;;;-0,00000628;0,64;3,12
;;;-0,00000626;0,648;3,16
;;;-0,00000624;0,64;3,12
;;;-0,00000622;0,64;3,16
;;;-0,0000062;0,64;3,12
;;;-0,00000618;0,64;3,12
;;;-0,00000616;0,64;3,12
;;;-0,00000614;0,64;3,12
;;;-0,00000612;0,648;3,12
;;;-0,0000061;0,64;3,12
;;;-0,00000608;0,64;3,12
;;;-0,00000606;0,64;3,08
;;;-0,00000604;0,648;3,12
;;;-0,00000602;0,64;3,08
;;;-0,000006;0,64;3,08
;;;-0,00000598;0,64;3,12
;;;-0,00000596;0,632;3,08
;;;-0,00000594;0,648;3,04
;;;-0,00000592;0,64;3,04
;;;-0,0000059;0,648;3,08
;;;-0,00000588;0,64;3,04
;;;-0,00000586;0,648;3,08
;;;-0,00000584;0,648;3,08
;;;-0,00000582;0,648;3,04
;;;-0,0000058;0,648;3,08
;;;-0,00000578;0,656;3
;;;-0,00000576;0,64;3,04
;;;-0,00000574;0,64;3,04
;;;-0,00000572;0,648;3,04
;;;-0,0000057;0,648;3,04
;;;-0,00000568;0,648;3
;;;-0,00000566;0,64;3
;;;-0,00000564;0,648;3
;;;-0,00000562;0,648;3
;;;-0,0000056;0,656;3,04
;;;-0,00000558;0,648;3
;;;-0,00000556;0,632;3,04
;;;-0,00000554;0,648;3
;;;-0,00000552;0,648;3
;;;-0,0000055;0,648;3
;;;-0,00000548;0,64;3
;;;-0,00000546;0,656;3
;;;-0,00000544;0,64;2,96
;;;-0,00000542;0,64;2,96
;;;-0,0000054;0,656;2,96
;;;-0,00000538;0,64;2,96
;;;-0,00000536;0,648;2,96
;;;-0,00000534;0,64;2,92
;;;-0,00000532;0,64;2,92
;;;-0,0000053;0,648;3
;;;-0,00000528;0,656;2,92
;;;-0,00000526;0,64;2,92
;;;-0,00000524;0,648;2,92
;;;-0,00000522;0,64;2,92
;;;-0,0000052;0,656;2,92
;;;-0,00000518;0,64;2,92
;;;-0,00000516;0,648;2,88
;;;-0,00000514;0,656;2,88
;;;-0,00000512;0,64;2,88
;;;-0,0000051;0,656;2,88
;;;-0,00000508;0,648;2,84
;;;-0,00000506;0,656;2,84
;;;-0,00000504;0,656;2,88
;;;-0,00000502;0,656;2,88
;;;-0,000005;0,656;2,88
;;;-0,00000498;0,656;2,88
;;;-0,00000496;0,656;2,88
;;;-0,00000494;0,664;2,88
;;;-0,00000492;0,648;2,84
;;;-0,0000049;0,656;2,84
;;;-0,00000488;0,648;2,84
;;;-0,00000486;0,648;2,84
;;;-0,00000484;0,664;2,84
;;;-0,00000482;0,648;2,84
;;;-0,0000048;0,648;2,8
;;;-0,00000478;0,648;2,8
;;;-0,00000476;0,648;2,84
;;;-0,00000474;0,656;2,84
;;;-0,00000472;0,656;2,8
;;;-0,0000047;0,648;2,8
;;;-0,00000468;0,648;2,8
;;;-0,00000466;0,664;2,84
;;;-0,00000464;0,656;2,8
;;;-0,00000462;0,664;2,76
;;;-0,0000046;0,656;2,76
;;;-0,00000458;0,656;2,76
;;;-0,00000456;0,656;2,76
;;;-0,00000454;0,656;2,76
;;;-0,00000452;0,664;2,72
;;;-0,0000045;0,648;2,72
;;;-0,00000448;0,656;2,68
;;;-0,00000446;0,672;2,76
;;;-0,00000444;0,664;2,72
;;;-0,00000442;0,664;2,72
;;;-0,0000044;0,648;2,72
;;;-0,00000438;0,656;2,68
;;;-0,00000436;0,656;2,68
;;;-0,00000434;0,656;2,72
;;;-0,00000432;0,656;2,76
;;;-0,0000043;0,656;2,68
;;;-0,00000428;0,664;2,68
;;;-0,00000426;0,656;2,68
;;;-0,00000424;0,664;2,68
;;;-0,00000422;0,656;2,68
;;;-0,0000042;0,656;2,68
;;;-0,00000418;0,648;2,64
;;;-0,00000416;0,656;2,68
;;;-0,00000414;0,664;2,68
;;;-0,00000412;0,664;2,68
;;;-0,0000041;0,656;2,64
;;;-0,00000408;0,648;2,64
;;;-0,00000406;0,656;2,68
;;;-0,00000404;0,656;2,68
;;;-0,00000402;0,656;2,68
;;;-0,000004;0,672;2,6
;;;-0,00000398;0,656;2,56
;;;-0,00000396;0,672;2,6
;;;-0,00000394;0,656;2,6
;;;-0,00000392;0,664;2,6
;;;-0,0000039;0,664;2,6
;;;-0,00000388;0,656;2,6
;;;-0,00000386;0,656;2,56
;;;-0,00000384;0,664;2,56
;;;-0,00000382;0,656;2,6
;;;-0,0000038;0,664;2,56
;;;-0,00000378;0,656;2,56
;;;-0,00000376;0,664;2,56
;;;-0,00000374;0,664;2,56
;;;-0,00000372;0,648;2,6
;;;-0,0000037;0,656;2,56
;;;-0,00000368;0,656;2,52
;;;-0,00000366;0,664;2,56
;;;-0,00000364;0,656;2,52
;;;-0,00000362;0,672;2,52
;;;-0,0000036;0,656;2,56
;;;-0,00000358;0,664;2,52
;;;-0,00000356;0,664;2,52
;;;-0,00000354;0,656;2,48
;;;-0,00000352;0,664;2,52
;;;-0,0000035;0,656;2,52
;;;-0,00000348;0,672;2,48
;;;-0,00000346;0,656;2,48
;;;-0,00000344;0,664;2,52
;;;-0,00000342;0,664;2,48
;;;-0,0000034;0,656;2,48
;;;-0,00000338;0,664;2,52
;;;-0,00000336;0,656;2,48
;;;-0,00000334;0,656;2,48
;;;-0,00000332;0,672;2,48
;;;-0,0000033;0,664;2,44
;;;-0,00000328;0,656;2,44
;;;-0,00000326;0,672;2,44
;;;-0,00000324;0,664;2,44
;;;-0,00000322;0,672;2,48
;;;-0,0000032;0,672;2,4
;;;-0,00000318;0,672;2,44
;;;-0,00000316;0,664;2,44
;;;-0,00000314;0,656;2,44
;;;-0,00000312;0,672;2,4
;;;-0,0000031;0,656;2,4
;;;-0,00000308;0,672;2,44
;;;-0,00000306;0,664;2,36
;;;-0,00000304;0,664;2,4
;;;-0,00000302;0,672;2,44
;;;-0,000003;0,672;2,36
;;;-0,00000298;0,656;2,36
;;;-0,00000296;0,672;2,36
;;;-0,00000294;0,664;2,36
;;;-0,00000292;0,672;2,36
;;;-0,0000029;0,672;2,36
;;;-0,00000288;0,672;2,32
;;;-0,00000286;0,68;2,36
;;;-0,00000284;0,672;2,32
;;;-0,00000282;0,672;2,32
;;;-0,0000028;0,664;2,32
;;;-0,00000278;0,664;2,28
;;;-0,00000276;0,664;2,36
;;;-0,00000274;0,664;2,32
;;;-0,00000272;0,664;2,28
;;;-0,0000027;0,672;2,28
;;;-0,00000268;0,68;2,28
;;;-0,00000266;0,664;2,32
;;;-0,00000264;0,672;2,28
;;;-0,00000262;0,672;2,28
;;;-0,0000026;0,664;2,28
;;;-0,00000258;0,672;2,28
;;;-0,00000256;0,664;2,28
;;;-0,00000254;0,664;2,24
;;;-0,00000252;0,672;2,24
;;;-0,0000025;0,664;2,24
;;;-0,00000248;0,68;2,24
;;;-0,00000246;0,68;2,2
;;;-0,00000244;0,672;2,24
;;;-0,00000242;0,68;2,24
;;;-0,0000024;0,68;2,2
;;;-0,00000238;0,664;2,2
;;;-0,00000236;0,68;2,24
;;;-0,00000234;0,672;2,28
;;;-0,00000232;0,664;2,16
;;;-0,0000023;0,672;2,2
;;;-0,00000228;0,664;2,16
;;;-0,00000226;0,68;2,16
;;;-0,00000224;0,672;2,2
;;;-0,00000222;0,672;2,16
;;;-0,0000022;0,672;2,12
;;;-0,00000218;0,672;2,16
;;;-0,00000216;0,664;2,16
;;;-0,00000214;0,68;2,16
;;;-0,00000212;0,68;2,16
;;;-0,0000021;0,672;2,12
;;;-0,00000208;0,672;2,12
;;;-0,00000206;0,672;2,12
;;;-0,00000204;0,664;2,16
;;;-0,00000202;0,672;2,12
;;;-0,000002;0,672;2,12
;;;-0,00000198;0,68;2,08
;;;-0,00000196;0,672;2,08
;;;-0,00000194;0,68;2,12
;;;-0,00000192;0,672;2,12
;;;-0,0000019;0,672;2,08
;;;-0,00000188;0,68;2,08
;;;-0,00000186;0,672;2,08
;;;-0,00000184;0,68;2,12
;;;-0,00000182;0,688;2,08
;;;-0,0000018;0,672;2,04
;;;-0,00000178;0,664;2,04
;;;-0,00000176;0,688;2,04
;;;-0,00000174;0,68;2,04
;;;-0,00000172;0,664;2
;;;-0,0000017;0,672;2,04
;;;-0,00000168;0,68;2
;;;-0,00000166;0,68;2
;;;-0,00000164;0,68;2,04
;;;-0,00000162;0,672;2
;;;-0,0000016;0,672;2
;;;-0,00000158;0,68;2
;;;-0,00000156;0,672;1,96
;;;-0,00000154;0,68;1,96
;;;-0,00000152;0,672;1,96
;;;-0,0000015;0,68;2
;;;-0,00000148;0,672;1,96
;;;-0,00000146;0,672;1,96
;;;-0,00000144;0,688;2
;;;-0,00000142;0,68;2
;;;-0,0000014;0,68;1,96
;;;-0,00000138;0,672;1,96
;;;-0,00000136;0,688;1,92
;;;-0,00000134;0,68;1,96
;;;-0,00000132;0,68;1,92
;;;-0,0000013;0,672;1,92
;;;-0,00000128;0,68;1,96
;;;-0,00000126;0,68;1,92
;;;-0,00000124;0,688;1,96
;;;-0,00000122;0,68;1,92
;;;-0,0000012;0,68;1,88
;;;-0,00000118;0,688;1,88
;;;-0,00000116;0,68;1,88
;;;-0,00000114;0,688;1,92
;;;-0,00000112;0,672;1,88
;;;-0,0000011;0,688;1,84
;;;-0,00000108;0,68;1,88
;;;-0,00000106;0,672;1,88
;;;-0,00000104;0,696;1,84
;;;-0,00000102;0,672;1,84
;;;-0,000001;0,68;1,84
;;;-0,00000098;0,688;1,84
;;;-0,00000096;0,68;1,8
;;;-0,00000094;0,688;1,88
;;;-0,00000092;0,68;1,88
;;;-0,0000009;0,688;1,8
;;;-0,00000088;0,688;1,84
;;;-0,00000086;0,68;1,8
;;;-0,00000084;0,688;1,8
;;;-0,00000082;0,68;1,8
;;;-0,0000008;0,68;1,76
;;;-0,00000078;0,68;1,8
;;;-0,00000076;0,68;1,76
;;;-0,00000074;0,68;1,72
;;;-0,00000072;0,68;1,8
;;;-0,0000007;0,696;1,76
;;;-0,00000068;0,688;1,76
;;;-0,00000066;0,688;1,72
;;;-0,00000064;0,68;1,76
;;;-0,00000062;0,68;1,72
;;;-0,0000006;0,68;1,68
;;;-0,00000058;0,688;1,76
;;;-0,00000056;0,688;1,72
;;;-0,00000054;0,68;1,72
;;;-0,00000052;0,68;1,72
;;;-0,0000005;0,696;1,68
;;;-0,00000048;0,688;1,72
;;;-0,00000046;0,688;1,72
;;;-0,00000044;0,688;1,68
;;;-0,00000042;0,688;1,64
;;;-0,0000004;0,688;1,68
;;;-0,00000038;0,696;1,68
;;;-0,00000036;0,688;1,68
;;;-0,00000034;0,688;1,64
;;;-0,00000032;0,696;1,6
;;;-0,0000003;0,688;1,64
;;;-0,00000028;0,688;1,68
;;;-0,00000026;0,688;1,64
;;;-0,00000024;0,688;1,6
;;;-0,00000022;0,688;1,68
;;;-0,0000002;0,688;1,68
;;;-0,00000018;0,68;1,64
;;;-0,00000016;0,68;1,64
;;;-0,00000014;0,688;1,6
;;;-0,00000012;0,688;1,56
;;;-0,0000001;0,688;1,6
;;;-0,00000008;0,688;1,64
;;;-0,00000006;0,688;1,6
;;;-0,00000004;0,688;1,6
;;;-0,00000002;0,688;1,56
;;;0;0,704;1,56
;;;0,00000002;0,688;1,56
;;;0,00000004;0,696;1,56
;;;0,00000006;0,696;1,56
;;;0,00000008;0,688;1,56
;;;0,0000001;0,696;1,52
;;;0,00000012;0,68;1,52
;;;0,00000014;0,696;1,52
;;;0,00000016;0,696;1,56
;;;0,00000018;0,688;1,48
;;;0,0000002;0,688;1,48
;;;0,00000022;0,696;1,48
;;;0,00000024;0,696;1,48
;;;0,00000026;0,688;1,48
;;;0,00000028;0,688;1,48
;;;0,0000003;0,688;1,52
;;;0,00000032;0,688;1,48
;;;0,00000034;0,704;1,44
;;;0,00000036;0,688;1,44
;;;0,00000038;0,696;1,44
;;;0,0000004;0,696;1,48
;;;0,00000042;0,688;1,44
;;;0,00000044;0,696;1,44
;;;0,00000046;0,696;1,44
;;;0,00000048;0,696;1,4
;;;0,0000005;0,688;1,48
;;;0,00000052;0,688;1,4
;;;0,00000054;0,704;1,44
;;;0,00000056;0,696;1,4
;;;0,00000058;0,688;1,44
;;;0,0000006;0,696;1,4
;;;0,00000062;0,696;1,36
;;;0,00000064;0,688;1,4
;;;0,00000066;0,696;1,4
;;;0,00000068;0,688;1,4
;;;0,0000007;0,696;1,36
;;;0,00000072;0,688;1,4
;;;0,00000074;0,704;1,36
;;;0,00000076;0,696;1,36
;;;0,00000078;0,704;1,36
;;;0,0000008;0,696;1,36
;;;0,00000082;0,688;1,36
;;;0,00000084;0,696;1,36
;;;0,00000086;0,696;1,32
;;;0,00000088;0,712;1,32
;;;0,0000009;0,696;1,28
;;;0,00000092;0,696;1,32
;;;0,00000094;0,704;1,32
;;;0,00000096;0,704;1,28
;;;0,00000098;0,696;1,28
;;;0,000001;0,704;1,32
;;;0,00000102;0,696;1,32
;;;0,00000104;0,704;1,32
;;;0,00000106;0,704;1,24
;;;0,00000108;0,696;1,28
;;;0,0000011;0,704;1,32
;;;0,00000112;0,696;1,24
;;;0,00000114;0,696;1,24
;;;0,00000116;0,696;1,24
;;;0,00000118;0,704;1,24
;;;0,0000012;0,704;1,28
;;;0,00000122;0,688;1,24
;;;0,00000124;0,688;1,24
;;;0,00000126;0,704;1,2
;;;0,00000128;0,704;1,2
;;;0,0000013;0,704;1,2
;;;0,00000132;0,704;1,16
;;;0,00000134;0,704;1,2
;;;0,00000136;0,704;1,2
;;;0,00000138;0,704;1,16
;;;0,0000014;0,704;1,2
;;;0,00000142;0,704;1,2
;;;0,00000144;0,696;1,16
;;;0,00000146;0,712;1,16
;;;0,00000148;0,712;1,16
;;;0,0000015;0,696;1,16
