;;;t;Vin;Vout
;;;-0,0001368;1,0988;0,07
;;;-0,0001366;1,072;0,068
;;;-0,0001364;1,1256;0,066
;;;-0,0001362;1,072;0,068
;;;-0,000136;1,0988;0,066
;;;-0,0001358;1,1256;0,066
;;;-0,0001356;1,0988;0,068
;;;-0,0001354;1,1256;0,066
;;;-0,0001352;1,0988;0,066
;;;-0,000135;1,0988;0,066
;;;-0,0001348;1,1256;0,064
;;;-0,0001346;1,1256;0,07
;;;-0,0001344;1,1256;0,064
;;;-0,0001342;1,1256;0,066
;;;-0,000134;1,0988;0,066
;;;-0,0001338;1,1524;0,066
;;;-0,0001336;1,1256;0,064
;;;-0,0001334;1,1256;0,066
;;;-0,0001332;1,072;0,064
;;;-0,000133;1,0988;0,066
;;;-0,0001328;1,1256;0,068
;;;-0,0001326;1,1256;0,064
;;;-0,0001324;1,1256;0,064
;;;-0,0001322;1,0988;0,064
;;;-0,000132;1,1524;0,066
;;;-0,0001318;1,0988;0,064
;;;-0,0001316;1,1256;0,064
;;;-0,0001314;1,1524;0,066
;;;-0,0001312;1,1524;0,066
;;;-0,000131;1,1524;0,064
;;;-0,0001308;1,1524;0,064
;;;-0,0001306;1,1256;0,064
;;;-0,0001304;1,206;0,066
;;;-0,0001302;1,1256;0,064
;;;-0,00013;1,1256;0,062
;;;-0,0001298;1,1256;0,064
;;;-0,0001296;1,1524;0,062
;;;-0,0001294;1,1524;0,064
;;;-0,0001292;1,1524;0,066
;;;-0,000129;1,1792;0,064
;;;-0,0001288;1,1792;0,064
;;;-0,0001286;1,1524;0,066
;;;-0,0001284;1,1256;0,062
;;;-0,0001282;1,1524;0,062
;;;-0,000128;1,1792;0,062
;;;-0,0001278;1,1524;0,064
;;;-0,0001276;1,1256;0,062
;;;-0,0001274;1,1524;0,064
;;;-0,0001272;1,1792;0,06
;;;-0,000127;1,1256;0,064
;;;-0,0001268;1,1524;0,064
;;;-0,0001266;1,1792;0,062
;;;-0,0001264;1,1792;0,06
;;;-0,0001262;1,1524;0,062
;;;-0,000126;1,206;0,062
;;;-0,0001258;1,1792;0,06
;;;-0,0001256;1,206;0,064
;;;-0,0001254;1,1792;0,062
;;;-0,0001252;1,1256;0,062
;;;-0,000125;1,206;0,062
;;;-0,0001248;1,206;0,062
;;;-0,0001246;1,1524;0,062
;;;-0,0001244;1,1792;0,062
;;;-0,0001242;1,206;0,062
;;;-0,000124;1,206;0,064
;;;-0,0001238;1,2328;0,06
;;;-0,0001236;1,1524;0,06
;;;-0,0001234;1,1792;0,06
;;;-0,0001232;1,206;0,062
;;;-0,000123;1,2328;0,06
;;;-0,0001228;1,1524;0,058
;;;-0,0001226;1,1792;0,062
;;;-0,0001224;1,1792;0,06
;;;-0,0001222;1,206;0,062
;;;-0,000122;1,1792;0,06
;;;-0,0001218;1,206;0,06
;;;-0,0001216;1,1792;0,06
;;;-0,0001214;1,2328;0,06
;;;-0,0001212;1,2328;0,06
;;;-0,000121;1,206;0,06
;;;-0,0001208;1,2328;0,06
;;;-0,0001206;1,2596;0,058
;;;-0,0001204;1,2864;0,06
;;;-0,0001202;1,1792;0,06
;;;-0,00012;1,2328;0,058
;;;-0,0001198;1,206;0,06
;;;-0,0001196;1,206;0,06
;;;-0,0001194;1,2328;0,058
;;;-0,0001192;1,2596;0,056
;;;-0,000119;1,2328;0,062
;;;-0,0001188;1,206;0,058
;;;-0,0001186;1,206;0,056
;;;-0,0001184;1,2596;0,058
;;;-0,0001182;1,206;0,06
;;;-0,000118;1,206;0,056
;;;-0,0001178;1,2328;0,058
;;;-0,0001176;1,2328;0,058
;;;-0,0001174;1,2596;0,058
;;;-0,0001172;1,2596;0,058
;;;-0,000117;1,2328;0,058
;;;-0,0001168;1,2596;0,058
;;;-0,0001166;1,2328;0,056
;;;-0,0001164;1,2328;0,056
;;;-0,0001162;1,2864;0,056
;;;-0,000116;1,206;0,058
;;;-0,0001158;1,2864;0,058
;;;-0,0001156;1,2864;0,058
;;;-0,0001154;1,2328;0,056
;;;-0,0001152;1,2596;0,056
;;;-0,000115;1,2328;0,056
;;;-0,0001148;1,2864;0,058
;;;-0,0001146;1,2596;0,058
;;;-0,0001144;1,3132;0,058
;;;-0,0001142;1,2864;0,058
;;;-0,000114;1,2864;0,056
;;;-0,0001138;1,2596;0,056
;;;-0,0001136;1,2864;0,056
;;;-0,0001134;1,2328;0,054
;;;-0,0001132;1,2596;0,056
;;;-0,000113;1,2864;0,056
;;;-0,0001128;1,2864;0,054
;;;-0,0001126;1,206;0,054
;;;-0,0001124;1,2596;0,054
;;;-0,0001122;1,2864;0,054
;;;-0,000112;1,2596;0,054
;;;-0,0001118;1,2596;0,054
;;;-0,0001116;1,34;0,054
;;;-0,0001114;1,2864;0,056
;;;-0,0001112;1,34;0,052
;;;-0,000111;1,34;0,056
;;;-0,0001108;1,34;0,058
;;;-0,0001106;1,34;0,058
;;;-0,0001104;1,2864;0,052
;;;-0,0001102;1,2864;0,052
;;;-0,00011;1,2864;0,054
;;;-0,0001098;1,2864;0,052
;;;-0,0001096;1,34;0,054
;;;-0,0001094;1,3132;0,052
;;;-0,0001092;1,3132;0,054
;;;-0,000109;1,3132;0,054
;;;-0,0001088;1,2864;0,054
;;;-0,0001086;1,34;0,054
;;;-0,0001084;1,34;0,052
;;;-0,0001082;1,34;0,052
;;;-0,000108;1,3132;0,054
;;;-0,0001078;1,2864;0,054
;;;-0,0001076;1,3132;0,052
;;;-0,0001074;1,2864;0,054
;;;-0,0001072;1,34;0,052
;;;-0,000107;1,3132;0,054
;;;-0,0001068;1,3668;0,052
;;;-0,0001066;1,3132;0,05
;;;-0,0001064;1,3132;0,052
;;;-0,0001062;1,3668;0,054
;;;-0,000106;1,34;0,052
;;;-0,0001058;1,34;0,054
;;;-0,0001056;1,3668;0,054
;;;-0,0001054;1,3132;0,052
;;;-0,0001052;1,34;0,052
;;;-0,000105;1,34;0,052
;;;-0,0001048;1,34;0,052
;;;-0,0001046;1,3132;0,052
;;;-0,0001044;1,34;0,052
;;;-0,0001042;1,3936;0,052
;;;-0,000104;1,3936;0,05
;;;-0,0001038;1,3132;0,05
;;;-0,0001036;1,3936;0,048
;;;-0,0001034;1,34;0,05
;;;-0,0001032;1,34;0,052
;;;-0,000103;1,3668;0,05
;;;-0,0001028;1,3132;0,05
;;;-0,0001026;1,3668;0,052
;;;-0,0001024;1,34;0,052
;;;-0,0001022;1,34;0,05
;;;-0,000102;1,3668;0,05
;;;-0,0001018;1,3668;0,05
;;;-0,0001016;1,3668;0,05
;;;-0,0001014;1,3936;0,05
;;;-0,0001012;1,34;0,048
;;;-0,000101;1,3936;0,05
;;;-0,0001008;1,4204;0,048
;;;-0,0001006;1,4204;0,05
;;;-0,0001004;1,34;0,052
;;;-0,0001002;1,3936;0,048
;;;-0,0001;1,3668;0,046
;;;-0,0000998;1,3936;0,05
;;;-0,0000996;1,34;0,048
;;;-0,0000994;1,3936;0,048
;;;-0,0000992;1,3936;0,048
;;;-0,000099;1,3668;0,046
;;;-0,0000988;1,34;0,046
;;;-0,0000986;1,3936;0,05
;;;-0,0000984;1,4472;0,046
;;;-0,0000982;1,3668;0,048
;;;-0,000098;1,3936;0,046
;;;-0,0000978;1,3668;0,048
;;;-0,0000976;1,4204;0,046
;;;-0,0000974;1,3936;0,046
;;;-0,0000972;1,3936;0,048
;;;-0,000097;1,4204;0,05
;;;-0,0000968;1,4472;0,046
;;;-0,0000966;1,3936;0,048
;;;-0,0000964;1,474;0,046
;;;-0,0000962;1,4204;0,046
;;;-0,000096;1,4204;0,046
;;;-0,0000958;1,4472;0,048
;;;-0,0000956;1,3668;0,046
;;;-0,0000954;1,4472;0,046
;;;-0,0000952;1,3668;0,044
;;;-0,000095;1,4472;0,046
;;;-0,0000948;1,4204;0,046
;;;-0,0000946;1,474;0,046
;;;-0,0000944;1,4472;0,046
;;;-0,0000942;1,4204;0,046
;;;-0,000094;1,3936;0,048
;;;-0,0000938;1,4472;0,046
;;;-0,0000936;1,4204;0,042
;;;-0,0000934;1,474;0,044
;;;-0,0000932;1,474;0,044
;;;-0,000093;1,4472;0,046
;;;-0,0000928;1,4204;0,044
;;;-0,0000926;1,474;0,046
;;;-0,0000924;1,4204;0,046
;;;-0,0000922;1,4204;0,046
;;;-0,000092;1,4472;0,046
;;;-0,0000918;1,4204;0,044
;;;-0,0000916;1,4472;0,042
;;;-0,0000914;1,4472;0,044
;;;-0,0000912;1,5008;0,046
;;;-0,000091;1,4472;0,044
;;;-0,0000908;1,4472;0,046
;;;-0,0000906;1,474;0,044
;;;-0,0000904;1,5008;0,044
;;;-0,0000902;1,4472;0,046
;;;-0,00009;1,5008;0,044
;;;-0,0000898;1,5008;0,046
;;;-0,0000896;1,5008;0,044
;;;-0,0000894;1,474;0,044
;;;-0,0000892;1,474;0,042
;;;-0,000089;1,4472;0,044
;;;-0,0000888;1,5008;0,042
;;;-0,0000886;1,474;0,042
;;;-0,0000884;1,5008;0,042
;;;-0,0000882;1,5008;0,042
;;;-0,000088;1,474;0,042
;;;-0,0000878;1,5008;0,042
;;;-0,0000876;1,5008;0,042
;;;-0,0000874;1,5008;0,042
;;;-0,0000872;1,5008;0,044
;;;-0,000087;1,5008;0,042
;;;-0,0000868;1,5008;0,042
;;;-0,0000866;1,474;0,042
;;;-0,0000864;1,5008;0,042
;;;-0,0000862;1,5276;0,044
;;;-0,000086;1,5276;0,042
;;;-0,0000858;1,5008;0,042
;;;-0,0000856;1,4472;0,042
;;;-0,0000854;1,5008;0,042
;;;-0,0000852;1,5276;0,04
;;;-0,000085;1,474;0,04
;;;-0,0000848;1,5544;0,04
;;;-0,0000846;1,5276;0,042
;;;-0,0000844;1,5008;0,042
;;;-0,0000842;1,5544;0,04
;;;-0,000084;1,474;0,04
;;;-0,0000838;1,5008;0,038
;;;-0,0000836;1,5276;0,04
;;;-0,0000834;1,5008;0,04
;;;-0,0000832;1,4472;0,04
;;;-0,000083;1,5008;0,042
;;;-0,0000828;1,5544;0,038
;;;-0,0000826;1,5008;0,04
;;;-0,0000824;1,5276;0,04
;;;-0,0000822;1,5276;0,04
;;;-0,000082;1,5276;0,04
;;;-0,0000818;1,5276;0,038
;;;-0,0000816;1,5544;0,038
;;;-0,0000814;1,5276;0,038
;;;-0,0000812;1,5276;0,04
;;;-0,000081;1,5276;0,038
;;;-0,0000808;1,5544;0,038
;;;-0,0000806;1,5008;0,038
;;;-0,0000804;1,5544;0,038
;;;-0,0000802;1,5544;0,036
;;;-0,00008;1,474;0,036
;;;-0,0000798;1,5544;0,04
;;;-0,0000796;1,5812;0,036
;;;-0,0000794;1,5276;0,038
;;;-0,0000792;1,5276;0,036
;;;-0,000079;1,5276;0,038
;;;-0,0000788;1,5544;0,04
;;;-0,0000786;1,5812;0,036
;;;-0,0000784;1,5544;0,036
;;;-0,0000782;1,5276;0,038
;;;-0,000078;1,5544;0,036
;;;-0,0000778;1,5812;0,036
;;;-0,0000776;1,5812;0,04
;;;-0,0000774;1,5276;0,038
;;;-0,0000772;1,5544;0,038
;;;-0,000077;1,5812;0,038
;;;-0,0000768;1,608;0,038
;;;-0,0000766;1,5812;0,036
;;;-0,0000764;1,608;0,036
;;;-0,0000762;1,608;0,038
;;;-0,000076;1,5812;0,038
;;;-0,0000758;1,5544;0,036
;;;-0,0000756;1,608;0,036
;;;-0,0000754;1,5544;0,034
;;;-0,0000752;1,608;0,034
;;;-0,000075;1,5812;0,034
;;;-0,0000748;1,608;0,036
;;;-0,0000746;1,6348;0,036
;;;-0,0000744;1,608;0,038
;;;-0,0000742;1,5544;0,036
;;;-0,000074;1,608;0,034
;;;-0,0000738;1,608;0,036
;;;-0,0000736;1,608;0,036
;;;-0,0000734;1,5812;0,034
;;;-0,0000732;1,6348;0,036
;;;-0,000073;1,608;0,036
;;;-0,0000728;1,608;0,034
;;;-0,0000726;1,5812;0,032
;;;-0,0000724;1,5812;0,036
;;;-0,0000722;1,6348;0,036
;;;-0,000072;1,6348;0,032
;;;-0,0000718;1,6348;0,034
;;;-0,0000716;1,6348;0,034
;;;-0,0000714;1,6884;0,034
;;;-0,0000712;1,608;0,034
;;;-0,000071;1,6348;0,036
;;;-0,0000708;1,6348;0,034
;;;-0,0000706;1,6616;0,032
;;;-0,0000704;1,608;0,034
;;;-0,0000702;1,6616;0,032
;;;-0,00007;1,6616;0,032
;;;-0,0000698;1,6348;0,034
;;;-0,0000696;1,6348;0,032
;;;-0,0000694;1,6348;0,034
;;;-0,0000692;1,6348;0,032
;;;-0,000069;1,6616;0,032
;;;-0,0000688;1,6348;0,032
;;;-0,0000686;1,6616;0,032
;;;-0,0000684;1,6348;0,03
;;;-0,0000682;1,6348;0,034
